	ncbitaxon	rhea	predicate	chebi	uniprotkb
4227	NCBITaxon:2049044	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A357QZA1
4228	NCBITaxon:2014367	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A927U5C8
4229	NCBITaxon:1898203	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A927UYR4
4230	NCBITaxon:2093367	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A933Z0U5
4231	NCBITaxon:2023260	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A943YFW7
4232	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A951V9S3
4233	NCBITaxon:2014296	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G9Y029
4234	NCBITaxon:2014296	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G9Y036
4235	NCBITaxon:1911683	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K9AXW2
4236	NCBITaxon:302167	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K9J5E7
4237	NCBITaxon:70255	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q7CP57
4241	NCBITaxon:231438	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4V6ILC3
4243	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A496ZS64
4244	NCBITaxon:1229621	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4P8ID82
4245	NCBITaxon:1639035	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q7VJ50
4246	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9E0Q6W2
4247	NCBITaxon:1053243	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W5Q0E2
4248	NCBITaxon:515440	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA45C4X0
4249	NCBITaxon:1712665	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G3E5S5
4250	NCBITaxon:283734	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7T7NW37
4251	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7U9N2W6
4252	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7U9XL08
4254	NCBITaxon:1640	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X1C5A7
4256	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6ULP2
4257	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6VS07
4258	NCBITaxon:1236046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Z7PPF1
4259	NCBITaxon:1797351	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1F3LS73
4260	NCBITaxon:1520804	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5AUQ7
4261	NCBITaxon:1802784	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1F4XLE4
4262	NCBITaxon:419481	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5F819
4263	NCBITaxon:419481	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5HNY6
4264	NCBITaxon:185008	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5GY84
4265	NCBITaxon:349095	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H0AWC4
4266	NCBITaxon:1520812	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I1NQK7
4267	NCBITaxon:1529	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I2L2S3
4268	NCBITaxon:1123282	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5UUU2
4269	NCBITaxon:318464	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A084JAN3
4270	NCBITaxon:391606	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0F5PKC1
4271	NCBITaxon:2268124	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A367ZUC4
4272	NCBITaxon:2030800	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3C1JCK2
4273	NCBITaxon:2320116	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A8YBA9
4274	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9E2GA07
4275	NCBITaxon:2184001	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X8C063
4276	NCBITaxon:2499077	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X8ISM8
4277	NCBITaxon:489973	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA45WSM2
4278	NCBITaxon:1863	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA46GZZ7
4279	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6ZZ93
4280	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7BDQ1
4281	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7BP65
4282	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7C2Q8
4283	NCBITaxon:1898204	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7APE5
4284	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7HQA8
4285	NCBITaxon:911092	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Y2PM27
4286	NCBITaxon:2013733	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2L8E1
4287	NCBITaxon:2013678	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2ZG49
4288	NCBITaxon:1507512	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2P2BV17
4289	NCBITaxon:1491	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2P1TST3
4292	NCBITaxon:1639	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A823GVU6
4293	NCBITaxon:537973	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A826HIA5
4294	NCBITaxon:1256229	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A829GVR8
4297	NCBITaxon:1938886	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847AE62
4298	NCBITaxon:2763048	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8J6J7K3
4299	NCBITaxon:223556	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A246BP25
4300	NCBITaxon:2020506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A264W5D9
4301	NCBITaxon:1396	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2B2LKE7
4302	NCBITaxon:152268	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5C6WC15
4303	NCBITaxon:356322	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5Q2MZ16
4304	NCBITaxon:2663022	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5Q2TLD0
4305	NCBITaxon:1121451	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:L0RBD3
4306	NCBITaxon:1262933	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R7PDD3
4307	NCBITaxon:397288	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R9IIZ8
4308	NCBITaxon:1125702	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:S3LNS3
4309	NCBITaxon:2741	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6Y3U6
4310	NCBITaxon:1130080	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H6TEG4
4311	NCBITaxon:334253	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I4KXE4
4312	NCBITaxon:1121321	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5MUR1
4313	NCBITaxon:1123350	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5QZJ8
4314	NCBITaxon:1123350	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5R068
4315	NCBITaxon:360310	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V9WAN9
4316	NCBITaxon:1520	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S8P9A0
4317	NCBITaxon:679200	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G5GJR8
4318	NCBITaxon:537010	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:G9XUA1
4319	NCBITaxon:936375	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:J5U703
4320	NCBITaxon:796937	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:J5WHD3
4321	NCBITaxon:545697	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:L1QKS3
4322	NCBITaxon:1262752	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R6ZSI1
4323	NCBITaxon:2652292	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q9JJE9
4324	NCBITaxon:1261636	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q9JRD4
4325	NCBITaxon:1962263	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S9IGE2
4326	NCBITaxon:1811694	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4VUX7
4327	NCBITaxon:1811717	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4XGE6
4328	NCBITaxon:1494	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A240AZE5
4329	NCBITaxon:1123245	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A974GXT4
4330	NCBITaxon:2838579	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D2FGS9
4331	NCBITaxon:2044939	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D9RPJ9
4332	NCBITaxon:853	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2J4JR35
4333	NCBITaxon:2053303	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2J6HE73
4334	NCBITaxon:2013697	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2VUY3
4335	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9EXI4
4336	NCBITaxon:49981	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9GP51
4337	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9I4V5
4338	NCBITaxon:2026792	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9IRN2
4339	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9KEI0
4340	NCBITaxon:2575572	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A833NZB9
4341	NCBITaxon:220753	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A838CNB2
4342	NCBITaxon:2053586	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A847HEG7
4343	NCBITaxon:91360	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H0Q6J4
4344	NCBITaxon:150248	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I0U126
4345	NCBITaxon:1798168	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I6I7X9
4346	NCBITaxon:860353	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Q5ST28
4347	NCBITaxon:2586642	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5Q4VEG1
4348	NCBITaxon:1428	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W3TFG3
4349	NCBITaxon:2917806	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X4K3Q1
4350	NCBITaxon:358743	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA41FIK3
4351	NCBITaxon:2929485	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA41R026
4352	NCBITaxon:54005	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2X1XZ81
4353	NCBITaxon:2292283	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A374WB24
4354	NCBITaxon:1506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3B9UTR8
4355	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3C0C5G9
4356	NCBITaxon:2052184	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A935PAY0
4357	NCBITaxon:2052184	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A935U6M3
4358	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A944G3E8
4359	NCBITaxon:308892	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A944GYA0
4360	NCBITaxon:888721	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A223B2F4
4362	NCBITaxon:1945634	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A252F6T1
4363	NCBITaxon:853	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A291T7L4
4364	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2D5UJM9
4367	NCBITaxon:2692425	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6P1HP22
4368	NCBITaxon:36854	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7DD66
4369	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7DHQ5
4370	NCBITaxon:2049431	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7EKS5
4371	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7EWQ8
4372	NCBITaxon:2763672	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7G9G079
4374	NCBITaxon:9606	RHEA:40475	biolink:has_participant	CHEBI:17968	UniprotKB:J3QQQ0
4375	NCBITaxon:2292015	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A415JKV0
4376	NCBITaxon:2487017	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A434AYB8
4377	NCBITaxon:2053689	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A496QFE2
4378	NCBITaxon:1278232	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R3L0M4
4379	NCBITaxon:1096341	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R7KCQ2
4380	NCBITaxon:2268192	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9E6CBF4
4381	NCBITaxon:180891	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9Q5SHJ0
4382	NCBITaxon:3064195	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0AAE3AHH7
4383	NCBITaxon:2013775	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2DC85
4384	NCBITaxon:2013756	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2GDI5
4385	NCBITaxon:2013756	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2GG53
4386	NCBITaxon:2013746	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2HP00
4387	NCBITaxon:2013776	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2D822
4388	NCBITaxon:310298	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A921FF77
4389	NCBITaxon:2820819	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A940NP48
4390	NCBITaxon:482461	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G9LN11
4391	NCBITaxon:81409	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H4AF70
4392	NCBITaxon:53442	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I5NWY5
4394	NCBITaxon:1307839	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0S2I2T2
4395	NCBITaxon:1514105	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A120JTK0
4396	NCBITaxon:1603888	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A133SGY8
4399	NCBITaxon:2292215	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A412SX10
4400	NCBITaxon:2292358	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A413QW36
4401	NCBITaxon:99594	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A419SXL5
4402	NCBITaxon:1117708	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A419X6C8
4403	NCBITaxon:1513	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q0V1M9
4404	NCBITaxon:911092	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R2K6K1
4405	NCBITaxon:28113	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R2LLZ7
4406	NCBITaxon:2839743	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9J6QMN3
4407	NCBITaxon:40218	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W6D135
4408	NCBITaxon:38875	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W6D0E4
4409	NCBITaxon:1123000	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W6GIT9
4410	NCBITaxon:3018743	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA42DRC5
4411	NCBITaxon:1742359	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5B8Z627
4412	NCBITaxon:2202144	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5C9DC85
4413	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7R332
4414	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7R375
4415	NCBITaxon:1898204	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7S624
4416	NCBITaxon:2268206	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7TG70
4417	NCBITaxon:1898209	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7UQ37
4418	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7VT05
4422	NCBITaxon:1417629	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A841KMU5
4423	NCBITaxon:169435	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A845QIL0
4424	NCBITaxon:169435	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A845SVD0
4425	NCBITaxon:360807	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A174DRU2
4426	NCBITaxon:1502	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A174FMF9
4427	NCBITaxon:84024	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A174IVG4
4429	NCBITaxon:1898209	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V6HR16
4430	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V6RMS4
4431	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V6ILF3
4432	NCBITaxon:1577792	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0B3W243
4433	NCBITaxon:1330330	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0G2ZH85
4434	NCBITaxon:1121420	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5YBY8
4435	NCBITaxon:28116	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A642C5K1
4436	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A662BZ60
4437	NCBITaxon:2715212	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6H0KK46
4438	NCBITaxon:53443	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A173RZ84
4439	NCBITaxon:39490	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A173SJS2
4440	NCBITaxon:39490	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A173TF66
4441	NCBITaxon:53443	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A173UKC6
4442	NCBITaxon:1633135	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1C3F5L4
4443	NCBITaxon:2293088	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416V8K7
4444	NCBITaxon:2292180	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A416ZBQ3
4445	NCBITaxon:2293044	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A417S0Q2
4446	NCBITaxon:2292294	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A417HPT2
4447	NCBITaxon:571438	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G7IDW3
4448	NCBITaxon:1048340	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H2UF15
4449	NCBITaxon:1123352	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H2VDK4
4450	NCBITaxon:46206	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H7F5E5
4451	NCBITaxon:1520820	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I6ZJ21
4452	NCBITaxon:1855398	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I7FTJ4
4453	NCBITaxon:1732	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6CEP2
4454	NCBITaxon:1520807	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6C0S6
4455	NCBITaxon:28234	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6HUF9
4456	NCBITaxon:753702	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I1I9D5
4457	NCBITaxon:1798185	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I5B1A3
4458	NCBITaxon:433323	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R6PWS3
4460	NCBITaxon:340099	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B0KD28
4461	NCBITaxon:399726	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B0K5W4
4464	NCBITaxon:1780376	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A143XR04
4465	NCBITaxon:1780378	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A143XUV5
4466	NCBITaxon:1817851	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1F5RIC0
4467	NCBITaxon:1817851	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1F5RIN7
4468	NCBITaxon:604330	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6LPR5
4469	NCBITaxon:639004	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G6VQ77
4470	NCBITaxon:1898105	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6I3MWN3
4471	NCBITaxon:2304039	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6IV72
4472	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6P0N2
4473	NCBITaxon:1802380	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G3YQD3
4474	NCBITaxon:1891289	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G4FNS9
4475	NCBITaxon:1891289	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G4FN13
4476	NCBITaxon:1520803	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I0CLY2
4478	NCBITaxon:2026189	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1J9TSJ3
4479	NCBITaxon:1121298	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6HIY8
4480	NCBITaxon:1121476	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6LI66
4481	NCBITaxon:1121266	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6PJ75
4482	NCBITaxon:1120989	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M6L577
4485	NCBITaxon:2738	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6I3G5
4486	NCBITaxon:2716538	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Y0EH04
4487	NCBITaxon:820	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Y5JC50
4488	NCBITaxon:2714353	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A810PZH2
4489	NCBITaxon:1499688	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0U1P1F6
4492	NCBITaxon:156202	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R8EUU6
4493	NCBITaxon:1005740	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R8M710
4494	NCBITaxon:2562294	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Z0D892
4495	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A523R549
4496	NCBITaxon:350688	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A8MEH1
4497	NCBITaxon:699218	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:D3LTH5
